FavouritesCount,FriendsCount,StatusesCount,isVerified,isTranslator,location,Lang,isRetweetedByMe
8428,1786,16994,false,false,Conwy- Wales,en,false
13222,885,8120,false,false,Rural England,en,false
2815,300,1659,false,false,Huntsville- AL,en,false
45672,3103,48746,false,false,Wa- Upper West Region. Ghana,en,false
17272,2892,19922,false,false,Cardiff- ???????,en,false
30058,651,25027,false,false,? B3xGraphics@Gmail.com,en,false
19383,548,11615,false,false,null,en,false
2721,472,5369,false,false,San Antonio- TX,en,false
4684,763,2753,false,false,It's Coming Home,en,false
635,23,1559,false,false,???????????,th,false
37,14,38482,false,false,San Francisco Bay Area,en,false
10587,67,5046,false,false,null,en,false
13,1373,3022,false,false,Toronto- Ontario,en,false
611,362,1140,false,false,Indianapolis,en,false
917,574,39809,true,false,null,en,false
774,252,3480,false,false,Chigwell- England,en,false
1961,611,10190,false,false,null,en,false
8025,2060,5352,false,false,Europe,de,false
4423,84,5691,false,false,null,en,false
89372,358,71330,false,false,null,en,false
504,187,874,false,false,Peterborough,en,false
1130,77,1321,false,false,North America ,en,false
143,317,323,false,false,null,en,false
89373,358,71331,false,false,null,en,false
304,419,8554,false,false,ask me,en,false
4584,301,39066,false,false,kelantan ,en,false
2319,1347,5085,false,false,Anfield,en,false
12119,6877,233117,false,false,United Kingdom,en,false
979,63,2450,false,false,Warwick- RI,en,false
1160,56,1220,false,false,Washington- D.onald's C.rapper,en,false
1713,323,1927,false,false,United Kingdom,en,false
2877,267,2492,false,false,New York- NY,en,false
25406,510,7410,false,false,null,en,false
108107,2998,89618,false,false,null,en,false
1958,123,744,false,false,Springville- UT,en,false
3772,1661,19434,false,false,Places Unkown ;),en,false
817,264,277,false,false,null,en,false
12495,4886,14303,false,false,On Your Phone ??,en,false
424,160,121,false,false,Umhlanga- South Africa,en,false
1717,484,1964,false,false,null,en,false
1666,734,1279,false,false,ightham Kent,en,false
1939,30,1159,false,false,null,en,false
20182,407,5164,false,false,conneaut lake- pa,en,false
7689,543,527,false,false,New Jersey- USA,en,false
5380,587,2301,false,false,null,en,false
30,3273,48534,false,false,United States,en,false
48086,4998,17766,false,false,A VERY cool place called NY 19,en,false
10867,1073,8043,false,false,NY NY,en,false
4991,1232,28055,false,false,SpursNchill,en,false
5120,423,1627,false,false,India,en,false
45048,308,2031,false,false,null,en,false
24104,435,26894,false,false,null,en,false
3137,100,2165,false,false,Redding- CA,en,false
225,125,96,false,false,Edmonton- Alberta,en,false
35,76,68,false,false,null,en,false
13033,600,12530,false,false,null,en,false
1144,472,3046,false,false,Bay Area- CA,en,false
3906,461,5705,false,false,Tlaxcala- M?xico,es,false
1569,224,67637,false,false,reading england ,en,false
19730,638,23619,false,false,null,en-GB,false
4630,678,1962,false,false,null,en,false
19333,1860,8025,false,false,Nepal,en,false
224,214,531,false,false,New York- NY,en,false
62063,15341,63237,false,false,The Jedi Temple- Brooklyn NYC,en,false
2741,316,3955,false,false,null,fr,false
7849,248,13662,false,false,White Hart Lane,en,false
36947,1623,12028,false,false,New York- USA,en,false
34552,9266,84262,false,false,Columbia- MD,en,false
10360,68,5793,false,false,aspen- tucson- princeville,en,false
6135,631,9016,false,false,null,en,false
13273,572,21370,false,false,Manhattan- NY,en,false
471,2460,18588,true,false,London- England,en,false
11006,5001,38535,false,false,null,sv,false
672,63,4240,false,false,Homewood- Illinois,en,false
265,486,748,false,false,Trollenhagen- Deutschland,en,false
65,403,488,false,false,Houston- TX,en,false
13476,1921,11615,false,false,null,en,false
2460,4993,3197,false,false,park lane block 34 tottenham,en,false
54,84,451,false,false,Catalonia- Spain,en,false
5906,634,9564,false,false,Maryland- USA,en,false
6528,661,1838,false,false,Orlando-Florida,en,false
4,2319,138295,false,false,null,en,false
589,34,449,false,false,Canada,en,false
1020,849,4051,false,false,?SpaceShipEarth?,en,false
75,154,136,false,false,Newcastle- New South Wales,en,false
9879,963,10598,false,false,CyberSpace,en,false
2851,264,1717,false,false,Villa Park- Birmingham,en,false
928,1138,2557,false,false,Merseyside/London,en,false
3516,150,24146,false,false,null,en,false
1052,102,327,false,false,South Austin,en,false
1151,191,8952,false,false,null,en,false
5418,666,354434,false,false,Problematic Adjacent,en,false
9466,251,5196,false,false,null,en,false
56544,4021,28368,false,false,MD,en,false
8057,352,71702,false,false,UTeM,en,false
18662,3575,52404,false,false,Wayne- NJ,en,false
672,63,4241,false,false,Homewood- Illinois,en,false
26935,1065,86395,true,false,Valencia,en,false
2151,380,2085,false,false,Haslett- MI,en,false
672,63,4242,false,false,Homewood- Illinois,en,false
454,2689,38054,false,false,Dominican Republic,en,false
5077,994,25202,false,false,Sartrouville- France.,fr,false
4875,56,37194,false,false,Los Angeles- CA,en,false
29190,995,19613,false,false,Austin,en,false
1219,984,17883,false,false,????,en,false
10,7,450,false,false,null,en,false
672,63,4243,false,false,Homewood- Illinois,en,false
3273,103,591,false,false,Atkins- Ar,en,false
204,377,1497,false,false,SW London,en,false
20771,3925,38578,false,false,null,en,false
15859,360,3387,false,false,Lawrenceville- GA,en,false
38,212,5444,false,false,United States,en,false
2877,267,2494,false,false,New York- NY,en,false
31600,2629,19879,false,false,null,en,false
15355,931,4749,false,false,null,zh-TW,false
18252,319,18345,false,false,New York- USA,en,false
79795,700,30960,false,false,null,en,false
259,38,80,false,false,Sebring- FL,en,false
19032,703,20088,false,false,Croydon- London / Bournemouth,en,false
187106,5010,234890,false,false,Rhode Island,en,false
9126,1436,9451,false,false,United State of America,en,false
30074,576,22840,false,false,null,en,false
7718,260,32488,false,false,null,en,false
4857,174,7563,false,false,lubbock tx,en,false
10227,539,3616,false,false,Venus,en,false
14534,1595,14918,false,false,Across the Universe,en,false
4630,983,24434,false,false,null,en,false
9417,426,14058,false,false,Atlanta- GA,en,false
102,170,1946,false,false,null,en,false
14044,4994,100149,false,false,null,en,false
78344,11567,105893,false,false,North Carolina/Los Angeles,en,false
82431,8035,24379,false,false,The Resistance,en,false
1082,16,532,false,false,Michigan- USA,en,false
124,278,3396,false,false,Jeddah- Kingdom of Saudi Arabia,en,false
54,32,1895,false,false,Wales- United Kingdom,en,false
284,377,12622,false,false,Singapore,en,false
3942,106,4675,false,false,syracuse,en,false
130073,2048,98728,false,false,NM,en,false
20461,271,15710,false,false,null,en,false
5813,1325,2369,false,false,null,en-GB,false
16611,1650,48198,false,false,null,en,false
39,5,4568,false,false,null,en,false
945,404,4347,false,false,England- United Kingdom,en-gb,false
1540,278,5151,false,false,England,en,false
104728,1786,12841,false,false,Bear- DE,en,false
423,185,832,false,false,Essex,en,false
169,85,2689,false,false,null,en,false
107,13,140,false,false,null,ko,false
55052,81487,470093,false,false,null,en,false
1453,1776,4729,false,false,Liverpool- England,en,false
5643,219,5786,false,false,null,en,false
3894,248,8153,false,false,null,en,false
2821,185,7426,false,false,Waltham- MA,en,false
4820,1032,64074,false,false,??????????????,en,false
5505,2248,10286,false,false,null,en,false
3202,1275,5832,false,false,Columbus- OH,en,false
5643,219,5786,false,false,null,en,false
65,527,106,false,false,null,en,false
2089,246,2702,false,false,???????,en,false
405,82,798,false,false,Patzcuaro- Michoacan- Mexico,en,false
2242,256,1662,false,false,null,en,false
24845,4206,26851,false,false,San Antonio- TX,en,false
144353,969,107517,false,false,from spain/london mate,es,false
188816,315,49544,false,false,null,en,false
2878,267,2495,false,false,New York- NY,en,false
24846,4206,26852,false,false,San Antonio- TX,en,false
238,50,277,false,false,gurnee- il
,en,false
6399,4984,26188,false,false,Dallas- TX,en,false
13938,900,12325,false,false,Texas,en,false
631,815,20453,false,false,Guildford- England,en,false
24847,4206,26853,false,false,San Antonio- TX,en,false
6161,43194,23847,false,false,England- United Kingdom,en,false
7684,134,26853,true,false,null,en-gb,false
0,3593,59895,false,false,JAPAN,ja,false
2554,1639,18847,false,false,San Antonio- TX,en,false
23428,287,183695,false,false,San Antonio- TX,en,false
54,32,1898,false,false,Wales- United Kingdom,en,false
0,59,9240,false,false,null,en,false
4604,2518,6731,false,false,falkirk,en,false
2188,512,21510,false,false,JOHOR-MELAKA,en,false
17821,274,19244,false,false,null,en-gb,false
9907,2753,20875,false,false,Tottenham- London,en,false
12639,3732,36616,false,false,Barnsley/London,en,false
2161,293,9641,false,false,s of denver- foothills,en,false
924,220,48099,false,false,Delhi NCR,en,false
78350,11567,105900,false,false,North Carolina/Los Angeles,en,false
19497,705,41737,false,false,null,en,false
11871,257,504,false,false,null,en,false
2745,2198,263862,false,false,null,en,false
6304,533,1385,false,false,null,en,false
19772,3360,3285,false,false,null,en,false
29593,555,54022,false,false,Trinidad and Tobago,en,false
2,5001,5059,false,false,null,en,false
3754,877,37756,false,false,null,en,false
5383,587,2303,false,false,null,en,false
161327,3493,74801,false,false,null,en,false
10286,1239,989,false,false,Giyani- South Africa,en,false
339,424,246715,false,false,Boston- MA,en,false
14,100,13,false,false,Rio de Janeiro- Brasil,pt,false
2878,267,2496,false,false,New York- NY,en,false
63990,685,22528,false,false,null,en-gb,false
1399,578,1366,false,false,Abuja- Nigeria,en,false
55363,550,15601,false,false,null,en,false
30054,2139,415953,false,false,null,en,false
83669,274,19045,false,false,newport news. va,en,false
12793,1557,32356,false,false,Detroit- MI/Workington- UK ,en,false
28987,232,10285,false,false,India,en,false
1083,3280,323827,false,false,Treasure Island ?,en,false
3135,444,208054,false,false,Texas,en,false
10200,244,2403,false,false,Stockholm- Sweden,sv,false
8792,273,45532,false,false,JohorBahru,en-gb,false
1752,275,944,false,false,Washington- DC,en,false
1083,3280,323828,false,false,Treasure Island ?,en,false
66730,1031,55444,false,false,null,en,false
568,492,1482,false,false,Lagos- Nigeria,en,false
24055,293,15992,false,false,lockport ny,en,false
131,277,816,false,false,No Rulez ,en,false
477,54,35,false,false,null,en,false
33894,708,3544,false,false,null,en-GB,false
16443,972,22549,false,false,Reading- England,en-gb,false
387,51,189,false,false,null,en,false
1083,3280,323829,false,false,Treasure Island ?,en,false
8912,2433,3541,false,false,Oak harbor- Ohio,en,false
22276,630,20345,false,false,Lagos- Nigeria,en,false
862,493,228501,false,false,null,en,false
41675,404,13766,false,false,Southend-on-Sea,en,false
77,34,87,false,false,null,en,false
11712,231,3785,false,false,Pennsylvania- USA,en,false
111680,4989,22210,false,false,null,es,false
336,267,67273,false,false,West Columbia- SC,en,false
24848,4206,26854,false,false,San Antonio- TX,en,false
11,33,524,false,false,null,en,false
8459,1418,3620,false,false,null,en,false
7787,1151,44792,false,false,San Antonio- TX,en,false
17,476,8,false,false,null,en,false
7664,500,16418,false,false,Florence,en,false
58244,3766,80187,false,false,Upstate NY- United States,en,false
3140,108,12870,false,false,null,en,false
2793,152,2096,false,false,null,en,false
19543,2173,16444,false,false,Scotland ,en,false
177,557,23856,false,false,Malaysia,en,false
0,3433,4562,false,false,Global,en,false
11560,608,23931,false,false,Near Future ,en,false
7916,1202,6709,false,false,Florida,en,false
655,48,849,false,false,Nuneaton,en,false
7659,2093,12297,false,false,null,en-GB,false
36,91,11373,false,false,Indramayu- Jawa Barat - INA,en,false
366,446,2167,false,false,Earth,en,false
67288,2198,390177,false,false,Lagos- Nigeria,en,false
2027,933,1584,false,false,null,en,false
19543,2173,16445,false,false,Scotland ,en,false
589,156,601,false,false,null,en,false
2482,291,1934,false,false,UG,en,false
3735,236,2178,false,false,USA,en,false
58864,9188,50012,false,false,Southern California- USA,en,false
3299,1223,26008,false,false,SA,en,false
585,252,3938,false,false,null,en,false
3299,1223,26009,false,false,SA,en,false
1542,802,6332,false,false,Minneapolis- MN,en,false
0,0,626,false,false,Alice- TX,en,false
2483,373,3296,false,false,southend on sea,en,false
8740,1124,2134,false,false,Limerick- Ireland,en,false
19543,2173,16446,false,false,Scotland ,en,false
28030,1174,74800,false,false,null,en,false
43,925,74669,false,false,null,en,false
10291,1708,77136,false,false,Nigeria,en,false
12667,5002,13230,false,false,Hawick- Scotland,en,false
5215,495,1124,false,false,Ohio- USA,en,false
4083,427,26311,true,false,null,en,false
2456,235,57440,false,false,Old trafford,en,false
2159,190,2806,false,false,null,ru,false
29002,1275,26467,false,false,USA,en,false
25464,1094,216176,false,false,Jeddah- Kingdom of Saudi Arabia,ar,false
12204,606,30524,false,false,Watching The Arsenal somewhere,en,false
2276,457,40530,false,false,Waterloo- Ontario,en,false
17480,3709,13902,false,false,Device,en,false
6092,2249,33223,false,false,Manchester is RED,en,false
3,131,461,false,false,Dallas- TX,en,false
807,219,302,false,false,Nebraska- USA,en,false
24593,984,16857,false,false,JMisac**t,en,false
